ID,Canonical_Smiles,Inhibition
TRAIN_00247,COc1cccc(c1)c2csc(n2)C3(N=C(N)N(C)C3=O)c4ccc(OC)c(C)c4,62.9
TRAIN_00248,Cc1ccc(cc1)S(=O)(=O)N[C@@]2(C)Cc3cc(F)ccc3[C@@H]2C#C,93.1
TRAIN_00249,Nc1nc(Cl)c2N(CC=C)C(=O)N(Cc3cccnc3)c2n1,24.9
TRAIN_00250,COc1c(I)c(O)c(cc1C(C)(C)C)C(=O)COc2ccc(O)cc2,59.5
TRAIN_00251,O=C(NCC(=O)c1ccccc1)Nc2ccccc2,0.0
TRAIN_00252,C(Oc1ccc(cc1)c2n[nH]cc2CN3CCNCC3)c4ccccc4,3.66
TRAIN_00253,COc1ccccc1N2CCN(CC2)C(=O)c3cn(C)c(n3)c4ccc(F)c(F)c4,33.9
TRAIN_00254,FC(F)(F)c1cccc(OCc2cc(ccc2SC#N)N3CCOCC3)c1,51.4
TRAIN_00255,CC(C)(C)OC(=O)N1CCCN2C(=O)N(N=C12)c3cc(ccc3N)c4cccc(c4)C#N,44.2
TRAIN_00256,Nc1ccccc1Oc2ccc(F)c(c2)C(F)(F)F,26.2
TRAIN_00257,CC(C)(C)OC(=O)N1CCC(O)C(C1)NC(=O)Nc2ccccc2F,0.0
TRAIN_00258,CC(=O)N1CC(=O)c2cc(Br)ccc12,0.0
TRAIN_00259,CN1C(=O)CC2(CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3)N=C1NC(=O)OC(C)(C)C,0.0
TRAIN_00260,Oc1[nH]nc(Nc2ccc(Br)cc2)c1c3ccc(cc3)[N+](=O)[O-],11.7
TRAIN_00261,CN1C(=O)C(NS(=O)C(C)(C)C)(C#N)c2cc(Br)ccc12,8.38
TRAIN_00262,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc(cc1)c2ccccc2,0.0
TRAIN_00263,IC1=COc2cc(OC3CCCCO3)ccc2C1=O,0.0
TRAIN_00264,CSC(=CC(=O)c1ccc(c(F)c1)S(=O)(=O)C)SC,26.7
TRAIN_00265,COc1ccc(cn1)c2ccc(cc2)C(=O)O[C@H]3CN(C[C@@H]3SC#N)C(=O)OC(C)(C)C,10.8
TRAIN_00266,COc1ccccc1N2CCN(CCCNC(=O)c3ccc(CCl)cc3)CC2,25.9
TRAIN_00267,CC(C)(C)OC(=O)NCc1ccc(Cc2cnc(N)s2)cc1,44.9
TRAIN_00268,CCOC(=O)[C@@]1(C)CN(CC[C@@H]1NC(=O)OCC=C)C(=O)OC(C)(C)C,63.2
TRAIN_00269,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1nc(Cl)cc(Cl)n1,2.2
TRAIN_00270,Cc1c(C)c2OC(C)(Cc2c(C)c1O)c3cccc(N)c3,88.8
TRAIN_00271,COc1ccccc1OC2=COc3c(I)c(OC)c(cc3C2=O)C(C)(C)C,30.0
TRAIN_00272,[O-][N+](=O)c1cccc(F)c1COc2cccc(c2)C(F)(F)F,10.1
TRAIN_00273,CC(C)COC(=O)Nc1cccc(c1)N(C)S(=O)(=O)C,2.2
TRAIN_00274,COc1nc(N)nc2N(Cc3cccnc3)C(=O)N(C)c12,0.0
TRAIN_00275,CCOC(=O)C1(C)Cc2ccc(OCc3ccccc3)cc2C1=O,0.0
TRAIN_00276,COc1ccc(cc1OC)[C@H]2C=CCC[C@H]2C(=O)N3[C@@H](Cc4ccccc4)COC3=O,36.0
TRAIN_00277,[O-][N+](=O)c1ccc(cc1)C(=O)CNc2ccc(Br)cc2,19.4
TRAIN_00278,COc1ccc(NC(=S)Nc2ccccc2O)cc1,14.5
TRAIN_00279,COC(=O)c1ccc(Cl)c(Nc2ccncc2)c1,59.2
TRAIN_00280,[K+].CC(C)(C)OC(=O)N1CCc2c(C1)sc3N=C([S-])NC(=O)c23,24.6
TRAIN_00281,Fc1cccc(c1)N(Cc2ccccc2Cl)S(=O)(=O)c3ccncc3,59.3
TRAIN_00282,O=C1NC(C1COc2ccccc2)c3ccccc3,28.6
TRAIN_00283,Clc1nc(c2ccccc2)c3cc(Br)ccc3n1,0.0
TRAIN_00284,CSc1nn(C)c(NC(=O)CC(=O)C)c1C#N,2.85
TRAIN_00285,CC(C)NC1=CC(=O)c2cc(Cl)cc(Cl)c2O1,13.9
TRAIN_00286,NC(C(O)c1ccc(Cl)cc1)c2ccc(Cl)cc2,28.7
TRAIN_00287,CC(C)(C)OC(=O)N1C2C(CCc3ccccc23)NC1=O,0.0
TRAIN_00288,COc1cc2NC(=O)C=C(c3ccccc3F)c2cc1OC,0.0
TRAIN_00289,CCOC(=O)C1CCC(N1C(=O)OC(C)(C)C)c2ccc(O)cc2,45.8
TRAIN_00290,CCCCS(=O)C1=C(C(=O)C)C(=O)c2cccc(C(C)C)c2N1,32.3
TRAIN_00291,Nc1nc(Cl)c(N)c(NCc2cccnc2)n1,16.5
TRAIN_00292,OC(Cn1ccnc1)c2ccc(Cl)cc2Cl,74.1
TRAIN_00293,Clc1ccc(cc1)c2nc[nH]c2c3ccc(Cl)cc3,94.6
TRAIN_00294,Cc1ccc(cc1)S(=O)(=O)NC2(C)C(CC3CC2C3(C)C)C(=O)O,6.04
TRAIN_00295,CN(C)C(CCOc1ccc2ccccc2c1)c3ccccc3,0.0
TRAIN_00296,Fc1ccc(NC(=O)N2C(CC2=O)c3ccccc3)cc1,0.0
TRAIN_00297,COC(=O)C1=COc2c(Cl)cc(Cl)cc2C1=O,80.3
TRAIN_00298,Nc1ccc(cc1)c2ccc(Nc3ccc(F)cc3)c4[nH]nc(N)c24,58.5
TRAIN_00299,CSC(=C(C#N)C(=O)NC1CCCCC1)SC,0.0
TRAIN_00300,CC(C)(C)OC(=O)N1C(=O)NC2CC3CC(C3(C)C)C12C,0.0
TRAIN_00301,Cc1ccc(cc1)S(=O)(=O)N2CC(N(C(=O)OC(C)(C)C)C2=O)c3ccccc3,45.6
TRAIN_00302,CN(C)C1=C(C(=O)C)C(=O)c2cc(Cl)cc(Cl)c2N1,0.0
TRAIN_00303,Cc1ccc(cc1)S(=O)(=O)NCC2(C)OCCO2,6.78
TRAIN_00304,Clc1ccccc1C2NC(=O)Cc3ccccc23,55.2
TRAIN_00305,COC(=O)C(=C1NC(=C(N1)c2ccc(Cl)cc2)c3ccc(Cl)cc3)C#N,18.5
TRAIN_00306,CC(C)C(C(NC(=O)OC(C)(C)C)c1ccccc1)C(=O)O,0.0
TRAIN_00307,CN1C(=O)C(=C(O)c2ccccc12)\C(=C\C(=O)N3CCOCC3)\O,13.8
TRAIN_00308,OC(=O)[C@@H](NS(=O)(=O)c1ccc(C=C)cc1)c2ccccc2,5.48
TRAIN_00309,Fc1ccc(cc1)N2C(=O)NC(=O)C=C2c3ccc(F)cc3,0.0
TRAIN_00310,Fc1cc(F)cc(CC(=O)NC2CCCCC2)c1,0.0
TRAIN_00311,CC(C)C1C(NC(=O)N1S(=O)(=O)c2ccc(C)cc2)c3ccccc3,8.08
TRAIN_00312,COC(=O)c1[nH]c2ccc(Cl)c(Cl)c2c1O,24.5
TRAIN_00313,Clc1ccc(cc1Cl)N(S(=O)(=O)c2cccnc2)S(=O)(=O)c3ccccn3,58.0
TRAIN_00314,CCOC(=O)NNc1cc(Br)ccc1[N+](=O)[O-],10.9
TRAIN_00315,CC(=O)C1=C(NC(C)(C)C)Nc2c(Br)ccc(Br)c2C1=O,5.83
TRAIN_00316,CCc1cnc(nc1)N2CCC(CC2)OC3COC(OC3)c4ccccc4,0.0
TRAIN_00317,COC(=O)c1[nH]c2c(OC)c(OC)c(OC)cc2c1O,27.5
TRAIN_00318,CN1C(=C(C(=O)C)C(=O)c2ccccc12)NCc3ccc(Cl)cc3,0.0
TRAIN_00319,O=S(=O)(CC1C(N1c2ccccc2)c3ccccc3)c4ccccc4,18.5
TRAIN_00320,Fc1ccc2c(NC(=O)c3cc(Br)oc23)c1,0.0
TRAIN_00321,CC(=O)C1=C(O)C(=CNC1=O)c2ccc(Cl)cc2,0.0
TRAIN_00322,Cc1ccc(cc1)S(=O)(=O)N2C(=O)C3CC4CC(C4(C)C)C23C,5.21
TRAIN_00323,Cc1oc(nc1COc2cccc(c2)C3CCCCN3CC(=O)O)c4cccs4,0.0
TRAIN_00324,CC(=O)C1=C(NCCN2CCCC2)Nc3cc(Cl)c(F)cc3C1=O,47.1
TRAIN_00325,Cc1ccccc1NC(=O)CC(=O)NS(=O)(=O)c2ccc(Cl)cc2,0.0
TRAIN_00326,CCSc1nc(c[nH]1)c2ccc(Cl)c(Cl)c2,73.1
TRAIN_00327,COc1ncnc2c(O)c3C(=O)N(Cc4ccc(F)cc4)Cc3nc12,7.83
TRAIN_00328,COC(=O)C(OC(C)(C)C)c1cc2CCNC(=O)c2nc1C,2.08
TRAIN_00329,CCOC(=O)Cc1c(C)nc2c(Br)cnn2c1N3CCCCC3,0.0
TRAIN_00330,CO\N=C(/c1ccccc1)\c2cc3cc(Br)ccc3nc2OC,28.6
TRAIN_00331,CCCC(=O)OC(CNC(=O)OC(C)(C)C)C1CCCCC1,58.7
TRAIN_00332,Cc1ccccc1C2=C(Nc3ccccc3C2=O)S(=O)C,0.0
TRAIN_00333,FC(F)(F)c1ccc(cc1)C(=O)Cn2cncn2,4.18
TRAIN_00334,CCOC(=O)c1c(Cl)nc2CCCCc2c1Cl,0.0
TRAIN_00335,CC1CN(CC(C)O1)C(=O)CSc2nnc(s2)n3cccc3,23.4
TRAIN_00336,CCOC(=O)c1c(C)nc(C#N)c(CCOc2ccc(OC)cc2)c1Cl,81.6
TRAIN_00337,CCCC(C(=O)O)c1c(C)ncnc1c2cc(F)c3OCCCc3c2C,0.0
TRAIN_00338,Cl.Cl.Cl.CN1CCN(CCn2cc(cn2)c3ccc4nnc(CN5CCc6ncccc6C5)n4n3)CC1,15.6
TRAIN_00339,OC(=O)c1cccc(c1)N2Cc3c(Nc4cccc(c4)C#N)cccc3C2=O,14.2
TRAIN_00340,FC(F)(F)c1ccc(CN2C(=O)C=CC2=O)cc1,1.64
TRAIN_00341,CCC(=O)C(=C(SC)SC)C(=O)Nc1cc(ccc1Cl)[N+](=O)[O-],51.1
TRAIN_00342,CCCC(N(N(c1ccccc1)c2ccccc2)C(=O)C)C(=O)O,34.8
TRAIN_00343,CC(=O)Nc1ccccc1N(C(=O)N)c2ccccc2,2.79
TRAIN_00344,Cc1cccc(c1)c2c(O)c3ccccc3nc2n4cncn4,76.2
TRAIN_00345,CCOC(=O)C1=C(O)CN(Cc2ccc(F)cc2)C1=O,22.5
TRAIN_00346,COC(=O)C(O)c1c(C)nc2[nH]c(C)c(C)c2c1c3ccc(Cl)cc3,63.5
TRAIN_00347,COc1ccc(CSc2nn(c(C)c2c3ocnn3)c4ccccc4)cc1,57.9
TRAIN_00348,Cl.C[C@@H](N)C(Cc1ccc(Cl)cc1)c2ccccc2,53.8
TRAIN_00349,COc1cccc(Nc2nnc(SCC(=O)OC(C)(C)C)s2)c1,43.6
TRAIN_00350,OC(=O)c1cc(ccc1O)S(=O)(=O)Nc2ccccc2,4.64
TRAIN_00351,Cn1c(I)nc2ccc(Cl)cc12,26.4
TRAIN_00352,CCOC(=O)C1=C(Br)C(=O)NC(=O)N1,8.25
TRAIN_00353,O=C(Nc1nc(sc1C(=O)c2ccccc2)N3CCOCC3)c4ccccc4,16.1
TRAIN_00354,CS(=O)(=O)c1ccc(cc1)N2CCC(CC2)ON3C(=O)c4ccccc4C3=O,9.23
TRAIN_00355,Nc1ccc(Cl)cc1C(=O)Nc2cc(ccc2F)C(F)(F)F,28.0
TRAIN_00356,CCOC(=O)\C=N\N(c1ccccc1)c2ccccc2[N+](=O)[O-],33.4
TRAIN_00357,OC(=O)c1ncccc1NC2CN(Cc3ccc(F)cc3)C(=O)C2,11.6
TRAIN_00358,CC(C)(C)NC(=O)NCCNC(=O)c1nc(oc1C(F)(F)F)c2ccc(cc2)c3ccccc3,84.4
TRAIN_00359,Brc1ccc(cc1)C2CCOS(=O)(=O)N2,10.4
TRAIN_00360,COC(=O)\C(=C(/N)\c1ccc(F)cc1)\c2ccc(F)cc2,87.3
TRAIN_00361,CC1=CC(=O)NC(=N1)c2nc3ccc(Cl)cc3[nH]2,61.0
TRAIN_00362,CCCC(NC(c1ccccc1)c2ccccc2)C(=O)O,21.7
TRAIN_00363,COC(=O)Cc1c(C)nc(NCc2ccc(OC)cc2)nc1OC,54.1
TRAIN_00364,COP(=O)(Cc1c(C)nc2ccccc2c1Cl)OC,21.6
TRAIN_00365,CC(=O)c1c(C)n(nc1Nc2ccc(F)cc2)c3ccccc3,60.6
TRAIN_00366,COc1cc2C(=O)N(Cc2c(Br)c1OC)c3cc(ccc3C)C(=O)O,14.6
TRAIN_00367,CC(C)c1noc(n1)N2CCC(CC2)Oc3cccc(c3)c4nc5ccc(cc5[nH]4)S(=O)(=O)C,51.2
TRAIN_00368,CC(=O)CC(=O)Nc1ccc(cc1[N+](=O)[O-])C(=O)c2ccccc2,59.2
TRAIN_00369,COc1ccc(cc1C(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)[N+](=O)[O-],48.4
TRAIN_00370,Cc1nc2ncccc2c(Cl)c1Br,19.8
TRAIN_00371,FC(F)(F)C(=O)Nc1cc(Br)cnc1C#N,25.8
TRAIN_00372,N1C(=CC(c2ccccc2)n3nnnc13)c4ccccc4,40.9
TRAIN_00373,CNC(=O)c1cc(Br)cc(C)c1NC(=O)c2ncc3cccn3c2c4cccnc4Cl,52.1
TRAIN_00374,COc1cc2C(=O)N(Cc2c(Br)c1OC)C3CCC(=O)NC3=O,14.2
TRAIN_00375,Cc1cc(nn1c2ccc(cc2)S(=O)(=O)C)C(=O)O,8.12
TRAIN_00376,CCOC(=O)c1oc2ccccc2c1Cn3cc(nn3)C(C)(C)C,7.65
TRAIN_00377,CCOC(=O)c1nc(Nc2ccc(OC)cc2)sc1N,39.7
TRAIN_00378,Cn1nccc1NC(=O)c2cnc3c(F)cc(F)cc3c2O,44.1
TRAIN_00379,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C(C)C)C(=O)O,15.7
TRAIN_00380,CC(C)Nc1ncc2cc(oc2n1)\C=C\3/SC(=O)NC3=O,19.7
TRAIN_00381,CCCc1c(nnn1c2ccc(NC(=O)CC(F)(F)F)cc2)C(=O)NC3CC3,12.2
TRAIN_00382,CCOC(=O)Cn1c(cc2c(OC)cc(OC)cc12)C(=O)OC,28.8
TRAIN_00383,Fc1ccc(cc1)n2nc(C(=O)NNC(=O)c3ccccc3)c4nc5ccccc5nc24,0.0
TRAIN_00384,CCCNC(=O)NC(Cc1ccccc1)C(=O)NC,10.9
TRAIN_00385,OC(=O)\C=C\c1ccc2OCC(=O)N(Cc3ccccc3)c2c1,3.05
TRAIN_00386,COc1cc(Br)c(cc1OC)N(Cc2cn(nn2)c3cccc(F)c3)C(=O)C,74.0
TRAIN_00387,COc1ccc(CCCCC2=Nc3cc(ccc3NC2=O)C(=O)NO)cc1,63.5
TRAIN_00388,CCOC(=O)Cn1c(cc2cc(NS(=O)(=O)c3ccc(OC)c(OC)c3)ccc12)C(=O)OCC,90.9
TRAIN_00389,Nc1cccc(c1)C(=O)NCc2c(F)cccc2F,13.7
TRAIN_00390,CCOC(=O)COc1ccc(cc1)c2nc3cc(NC(=O)Nc4ccc(OC)c(Cl)c4)ccc3[nH]2,32.9
TRAIN_00391,C(c1oc2c(cnc3ccccc23)c1)n4ncnn4,66.1
TRAIN_00392,CCOC(=O)c1ccc2oc3ccnc(C(=O)NC)c3c2c1,42.4
TRAIN_00393,Brc1ccccc1Cn2cc(nn2)c3ccccc3,55.0
TRAIN_00394,COC(=O)\C(=N/Nc1ccc(F)cc1)\c2nc3ccccc3nc2Cl,0.0
TRAIN_00395,Cc1ccc(cc1)C(=O)Nc2sc(Nc3ccccc3)nc2C(=O)N,15.5
TRAIN_00396,Nc1cc(Cl)c(Cl)cc1C(=O)NCc2ccc(Cl)c(Cl)c2,64.5
TRAIN_00397,Nc1ccc(F)cc1c2cc(Cl)cc(Cl)c2,61.9
TRAIN_00398,CCCNC(=S)N[C@@H](CC(C)C)C(=O)NCCC,4.02
TRAIN_00399,CCOC(OCC)c1oc2c(c1)c(N)nc3ccccc23,21.1
TRAIN_00400,CCOC(=O)c1ccc(NC(=O)\C=C\c2c[nH]c3ccccc23)cc1,83.2
TRAIN_00401,[O-][N+](=O)c1ccc(cc1)c2cc(cn3cccc23)c4ccccc4,41.8
TRAIN_00402,O=S1(=O)OCC(=N1)C2C3CC4CC(CC2C4)C3,36.8
TRAIN_00403,FC(F)(F)c1nn(cc1C(=O)NCCCNC(=O)c2ccc(Cl)nc2)c3ccccc3,54.6
TRAIN_00404,COC(=O)[C@@H]1C[C@@H](CN(C1)c2nc(Cl)ncc2F)C(=O)OC,2.74
TRAIN_00405,CC(C)C[C@@H]1N\C(=N\c2ccccc2)\N(C1=O)c3ccccc3,25.9
TRAIN_00406,COC(=O)c1ccccc1c2oc3c(I)cncc3c2,88.6
TRAIN_00407,FC(F)(F)c1cccc(Oc2cccc(n2)C(=O)Nc3nnc(s3)C(F)(F)F)c1,36.3
TRAIN_00408,COc1ccc2cc(CN3CCN(C)CC3)sc2c1,42.5
TRAIN_00409,CS(=O)(=O)N1CCN(Cc2ccc(Oc3cccc(c3)C(F)(F)F)c4c(N)n[nH]c24)CC1,17.5
TRAIN_00410,O=S1(=O)OC(C(=N1)c2ccccc2)c3ccccc3,39.4
TRAIN_00411,Cc1nc2C(=O)N(Cc2c(c1CO)c3ccc(Cl)cc3)C4CCCCC4,29.1
TRAIN_00412,CC(=O)N1CCN(CC1)c2ccc(N)c(OC(F)F)c2,17.0
TRAIN_00413,CCOC(=O)Nc1ccc(OCc2ccccc2)c(F)c1,25.3
TRAIN_00414,CC(=NOc1c(cnc2cc(F)ccc12)C(=O)c3ccc4ncccc4c3)C,37.4
TRAIN_00415,[O-][N+](=O)c1cn2CC[C@H](Cn3cc(nn3)c4ccsc4)Oc2n1,28.6
TRAIN_00416,CCOC(=O)C1=C(O)c2cc(OC)c(OC)cc2NC1=O,44.4
TRAIN_00417,COC(=O)c1c(C)n(C(=O)OC(C)(C)C)c2ccc(O)cc12,65.1
TRAIN_00418,COc1ccc2c(c1)c(\C=N\OCC=C)cn2CC=C,78.6
TRAIN_00419,COc1cnc(Cl)nc1OC2CCN(CC2)C(=O)OC(C)(C)C,39.6
TRAIN_00420,[O-][N+](=O)c1ccccc1Nc2ccncc2Br,72.8
TRAIN_00421,COc1ccc(F)c2c3cnc(nc3[nH]c12)S(=O)(=O)C,41.3
TRAIN_00422,FC(F)(F)c1cc(NC(=O)c2nccnc2Br)cc(c1)C(F)(F)F,65.6
TRAIN_00423,Clc1ccc(s1)C2=NN(CC2N3CCCC3=O)\C(=N\C#N)\NCCc4ccccc4Cl,56.3
TRAIN_00424,CCOC(=O)Cn1cc2CCCCc2c1C(=O)OCC,33.8
TRAIN_00425,CCOCC1=C(C#N)C(=O)NC(=C1)c2ccccc2,29.3
TRAIN_00426,CCCOC1=C(C(=O)NC(=N1)S(=O)(=O)CCC)c2ccccc2,47.9
TRAIN_00427,OC(c1ccc2ncccc2c1)c3cncc(Br)c3Cl,52.9
TRAIN_00428,CCOC(=O)\C=C\c1oc2c(COc3cc(F)ccc23)c1,76.7
TRAIN_00429,NC(=O)c1nc(Br)cnc1Br,36.6
TRAIN_00430,Cc1c(Br)cccc1C(=O)NCc2ccc(cc2)C(=O)O,1.69
TRAIN_00431,O=C(Nc1cccc(OCCC2CCCCN2)c1)c3c[nH]c4ccccc34,9.94
TRAIN_00432,NC(=O)C1CC2CCCCC2N1C(=O)N3CCN(CC3)c4ccccc4Cl,18.6
TRAIN_00433,Clc1ccc(OC2=NNC(=O)c3ccccc23)cc1,0.151
TRAIN_00434,CCCN1C(=O)C(=C(OC)N=C1S(=O)(=O)CCC)c2ccccc2,26.6
TRAIN_00435,COc1cc2C(=O)N(Cc2c(c1OC)c3ccc(nc3)N4CCOCC4)c5cccc(c5)C(=O)O,26.7
TRAIN_00436,CCOC(=O)CC(=O)NC1=C(C(=O)Nc2cc(Cl)ccc12)c3ccccc3,0.0
TRAIN_00437,O=C1N(Cc2cccnc2)Cc3c(cccc13)N4CCC(CC4)N5CCOCC5,79.7
TRAIN_00438,OC(COCc1ccccc1)COc2ncccc2Br,13.4
TRAIN_00439,O=C(C1=Cc2c(OC1=O)ccc3ccccc23)c4ccccc4,0.0
TRAIN_00440,CCOC(=O)C1=C(Cc2ccccc2O1)n3cc(nn3)c4ccccc4,0.0
TRAIN_00441,CCOC(=O)[C@@H](O)c1c(C)nc(Cl)c(C=C)c1Cl,0.0
TRAIN_00442,COc1ccc(CN(C2CCCC2=O)C(=O)OC(C)(C)C)cc1,81.0
TRAIN_00443,Fc1ccccc1C(=O)c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,38.4
TRAIN_00444,CCOC(=O)COc1ccc(cc1)c2ccc3onc(c4ccc(CO)cc4)c3c2,79.9
TRAIN_00445,CC(C)(C)CNCCN1C(=S)Nc2c(Cl)nccc12,7.85
TRAIN_00446,CCOC(=O)CN(C1CC1)S(=O)(=O)c2c(Cl)cc(Cl)cc2Cl,38.6
TRAIN_00447,CCS(=O)(=O)Nc1cccc(c1)C2=CC(=O)NN=C2C(C)C,0.0
TRAIN_00448,Cc1nnc2ccc(nn12)c3cnn(CCOC4CCCCO4)c3,20.8
TRAIN_00449,ClCCCN1N(c2ccc(Cl)cc2)c3ccccc3C1=O,18.2
TRAIN_00450,CC(C)(C)OC(=O)Nc1cccc(n1)C(=O)NCc2c(F)cccc2F,0.0
TRAIN_00451,COc1nc(nc(OC)c1c2ccccc2OCc3ccccc3C)S(=O)C,64.7
TRAIN_00452,C(c1nnc2ccc(nn12)n3ncc4cnccc34)n5ncc6cnccc56,71.7
TRAIN_00453,CN(c1sc2ccc(Cl)cc2c1C)S(=O)(=O)c3ccc(cc3)N4CCOCC4,64.6
TRAIN_00454,CCCNC(=O)c1cnn2ccc(nc12)c3ccccc3,0.0
TRAIN_00455,OC(=O)c1cccc(CN2Cc3ncccc3C2=O)c1,3.02
TRAIN_00456,ClC1=C(Cl)C(=O)N(Cc2ccccc2)N=C1,0.0
TRAIN_00457,CS(=O)(=O)N1CCN(CCCOc2ccc3C(=O)N(Cc4cccnc4)Cc3c2)CC1,55.3
TRAIN_00458,CCOC(=O)c1cc(C)nc2c1c3ccccc3n2C,68.3
TRAIN_00459,Cc1cc(cc(c1O)c2ccc(Cl)cc2)[N+](=O)[O-],44.0
TRAIN_00460,CCCC(=O)N(C)c1cc(Cl)ccc1[N+](=O)[O-],39.3
TRAIN_00461,CCOC(=O)c1cc2cc(NC(=N)N)ccc2s1.OC(=O)C(F)(F)F,30.1
TRAIN_00462,CN1C(=O)[C@H]2CN(CC2N/C/1=N/C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,28.1
TRAIN_00463,COC(=O)CCN1C(=O)c2ccncc2C1=Cc3ccccc3,18.0
TRAIN_00464,COC(=O)c1ccccc1CNS(=O)(=O)c2ccccc2,27.5
TRAIN_00465,Cc1cc(N\C(=N\C#N)\Oc2ccccc2)c3ccccc3n1,4.34
TRAIN_00466,CCOC(=O)c1cc(C)nc2nc(SC)n(C)c12,12.1
TRAIN_00467,CCOC(=O)Cn1ccc2cccc(C(=O)OCC)c12,36.1
TRAIN_00468,CCOC(=O)c1cc2c3[nH]nc(N)c3CCCn2c1,21.5
TRAIN_00469,CCCSC1=NC(=C(C(=O)N1C)c2ccccc2C)OC,36.4
TRAIN_00470,C1CN(CCO1)C2CCN(CC2)c3ccc(cc3)c4cc5ccccc5cn4,28.1
TRAIN_00471,CCOC(CNC(=O)OCc1ccccc1)(OCC)c2ccc(CO)cc2,51.0
TRAIN_00472,CCOC(=O)c1cc2nc(cc(O)n2n1)c3cccc(O)c3,35.6
TRAIN_00473,OC(=O)C1=C(C[C@@H]2CC=CC[C@H]12)c3cc(F)cc(F)c3,15.1
TRAIN_00474,Fc1cc(ccc1S(=O)(=O)NCc2ccccc2)c3cccnc3,50.1
TRAIN_00475,CN1CCN(CC1)C(=O)Cc2ccc(Br)cc2,35.7
TRAIN_00476,CCOC(=O)c1cc(C)nc2N(C)C(=O)N(C)C(=O)c12,18.2
TRAIN_00477,CCCN1C(=NC(=O)C(=C1Cl)c2ccc(C)cc2)O,0.0
TRAIN_00478,CCCOc1nc(nc(OC)c1c2ccccc2)S(=O)(=O)CCC,49.2
TRAIN_00479,COc1ccc2c(c1F)c(CO)c(C)n2C(=O)OC(C)(C)C,67.7
TRAIN_00480,OC(Cn1cc(nc1Br)[N+](=O)[O-])c2ccc(cc2)[N+](=O)[O-],42.9
TRAIN_00481,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)Cc2c3ccccc3nn2c4ccccc4,38.6
TRAIN_00482,Cc1sc(Br)nc1c2ccc(NS(=O)(=O)C)c(Cl)c2,44.0
TRAIN_00483,Cc1ccc(cc1)S(=O)(=O)N[C@H](COS(=O)(=O)c2ccc(C)cc2)Cc3ccccc3,66.2
TRAIN_00484,COc1ccc(CN2C(=O)\C(=C/C)\Oc3cccnc23)cc1,68.3
TRAIN_00485,CC(C)(C)OC(=O)NC1CCN(CC1)c2nnc(Cl)c3ccccc23,18.6
TRAIN_00486,CC(CC(=O)c1cn(cc1C)S(=O)(=O)c2ccccc2)C[N+](=O)[O-],74.1
TRAIN_00487,Cc1cc(N)cc(Br)c1OCc2ccccc2,88.1
TRAIN_00488,Cn1cc(cn1)c2ccc3nnc(Cn4ncc5ncc(Br)cc45)n3n2,39.7
TRAIN_00489,COc1nc(cn1CC(OCc2ccc(F)cc2)c3ccc(F)cc3F)[N+](=O)[O-],80.2
TRAIN_00490,COc1cc2CN(Cc3ccc(cc3)C(=O)O)C(=O)c2cc1OC,28.4
TRAIN_00491,CCC1CC(=O)c2c(Cl)cccc2N1S(=O)(=O)c3ccc4ccccc4c3,57.7
TRAIN_00492,Oc1ccc(cc1)[C@@H]2[C@@H](c3cc(O)cc(O)c3)c4c(O)cc(O)cc4C2=O,61.3
TRAIN_00493,COc1ccc(cc1)C2=Cn3cccc3C(=O)C2(C)C,32.8
TRAIN_00494,CCOC(=O)C(=C1SCN1c2ccc3OCCOc3c2)C(=O)OCC,83.5
TRAIN_00495,Fc1cc(cc(F)c1F)C2=NN(C[C@@H]3CN(CCO3)c4ncc(Br)cn4)C(=O)C=C2,36.7
TRAIN_00496,CC(C)(C)OC(=O)N1CCC(NC(=O)c2ccccc2N)C1C(=O)Nc3ccc(cc3)C(C)(C)C,58.6
TRAIN_00497,[O-][N+](=O)c1cn(CC(OCc2cc(F)cc(F)c2)c3ccc(F)cc3F)cn1,45.2
TRAIN_00498,CC(CO)N1Cc2c(c3ccc(cc3)N(C)C)c4ccccn4c2C1=O,59.6
TRAIN_00499,CC1=C(c2ccc(Cl)cc2)S(=O)(=O)N=C1c3cc4ccccc4s3,0.0
TRAIN_00500,Cn1c(NCCN2CCC(O)(Cc3ccccc3)CC2)nc4ccccc14,14.3
TRAIN_00501,CC(C)C(N1C(=O)c2ccccc2NS1(=O)=O)C(=O)O,6.96
TRAIN_00502,Fc1ccc(cc1Cl)N2C=Nc3ccsc3C2=O,1.94
TRAIN_00503,COC(=O)c1ccccc1C2CCN(CC2)C(=O)OC(C)(C)C,14.9
TRAIN_00504,Nc1ncc(cc1c2oc3ccccc3n2)c4cncc5ccccc45,50.0
TRAIN_00505,OCc1ccc(cc1)c2ccc3nnc(CC4CNc5ncccc5O4)n3n2,20.2
TRAIN_00506,O=C(N1CCN(CC1)c2ccccc2)c3cnn4C(=O)C=C(Nc34)c5ccccc5,7.25
