"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2448736";"";"None";"418.48";"0";"4.01";"DNDI2084901";"CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccn3)s2)c1";"Inhibition";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2448773";"DNDI: Human CYP3A4 inhibition at 1 uM determined using 6b-hydroxylation of testosterone";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2448688";"14";"Drugs for Neglected Diseases Initiative (DNDi)";"";"";"None";"";"";"";"42.0"
"CHEMBL3109550";"";"None";"409.49";"0";"2.74";"9g";"COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(CC3CCOCC3)C2=O)cc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3110809";"Inhibition of human recombinant CYP3A4 after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108756";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL3109542";"";"None";"393.49";"0";"3.65";"8p, CWHM-117";"COc1ccc(C2(c3ccc(OC)cc3)NC(=N)N(C3CCCCC3)C2=O)cc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3110809";"Inhibition of human recombinant CYP3A4 after 30 mins";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108756";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";""
"CHEMBL2448752";"";"None";"412.45";"0";"3.95";"DNDI2174706";"CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cncc(-c3ccccc3)n2)c1";"Inhibition";"'='";"75.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2448773";"DNDI: Human CYP3A4 inhibition at 1 uM determined using 6b-hydroxylation of testosterone";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2448688";"14";"Drugs for Neglected Diseases Initiative (DNDi)";"";"";"None";"";"";"";"75.9"
"CHEMBL474813";"";"None";"500.91";"0";"1.83";"7r";"Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)nc2)CC1)Cc1cc(F)c(F)cc1F";"Inhibition";"'='";"55.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1034786";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141018";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"55.5"
"CHEMBL473830";"";"None";"489.88";"0";"2.03";"7u";"Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)o2)CC1)Cc1cc(F)c(F)cc1F";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1034786";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141018";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"100.0"
"CHEMBL1956397";"";"None";"307.80";"0";"2.74";"17";"NC(=O)C[S+]([O-])Cc1ccccc1-c1ccc(Cl)cc1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1960170";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955715";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"10.0"
"CHEMBL1164561";"";"None";"543.63";"2";"6.09";"67";"CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2ccc(C(F)(F)F)n2)cc1";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1167167";"Inhibition of human recombinant CYP3A4 at 10 uM by spectrofluorimetry";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165972";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"33.0"
"CHEMBL2431078";"";"None";"365.46";"0";"4.10";"21";"Cc1noc2c1-c1sc(C)c(C)c1C(c1ccccc1)=N[C@H]2CC(N)=O";"Inhibition";"'='";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2433078";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429789";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"1.0"
"CHEMBL2431090";"";"None";"399.90";"0";"4.75";"3";"Cc1noc2c1-c1sc(C)c(C)c1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2433078";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429789";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"20.0"
"CHEMBL2419516";"";"None";"409.47";"0";"2.12";"19";"Nc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1";"Inhibition";"'<'";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2423345";"Time dependent inhibition of CYP3A4 in human liver microsomes using testosterone as substrate assessed as AUC shift of inhibition at 0.1 to 10 uM";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"15.0"
"CHEMBL2087493";"";"None";"508.01";"2";"0.34";"38";"CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1";"Inhibition";"'<'";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2092089";"Inhibition of CYP3A4 at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"30.0"
"CHEMBL189475";"LADARIXIN";"3.0";"375.35";"0";"1.09";"19";"C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1";"Inhibition";"'<'";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2026798";"Inhibition of CYP3A4 using BFC as substrate at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021812";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"5.0"
"CHEMBL5414280";"";"None";"499.94";"0";"4.77";"A12";"CP(C)(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)NC3CCOCC3)cc2)ncc1Cl";"Inhibition";"'='";"3.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5330650";"Inhibition of CYP3A4 in human liver microsome using midazolam as substrate at 10 uM preincubated for 10 mins followed by NADPH addition measured for 10 mins by LC/MS/MS analysis relative to control";"A";"BAO_0000251";"microsome format";"Homo sapiens";"None";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5329207";"1";"Scientific Literature";"RSC Med Chem";"2023";"None";"DOSE = 10.0 microM | TIME = 0.3333 hr";"";"";"3.7"
"CHEMBL3355178";"";"None";"490.96";"0";"4.15";"26k";"O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNC4)c3)c2)c1)Nc1ccccc1Cl";"Inhibition";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3372277";"Inhibition of CYP3A4 (unknown origin) assessed as midazolam hydroxylation to 1'-hydroxymidazolam at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352539";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"70.0"
"CHEMBL2178804";"";"None";"402.25";"0";"3.27";"7j";"Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL2186163";"Reversible inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176876";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";""
"CHEMBL2171920";"";"None";"468.58";"1";"6.01";"24f";"Cc1c(-c2cccnc2)nc2cc(F)ccc2c1N1CC(C)(C)c2ccc(N3CCOCC3)cc21";"Inhibition";"'='";"53.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2176631";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169853";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"53.0"
"CHEMBL2171932";"";"None";"387.53";"1";"5.12";"1";"Cc1nc2ccccc2c(N2CC(C)(C)c3ccc(N4CCOCC4)cc32)c1C";"Inhibition";"'='";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2176631";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169853";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"25.0"
"CHEMBL2171934";"";"None";"449.60";"1";"6.48";"24b";"Cc1c(-c2ccccc2)nc2ccccc2c1N1CC(C)(C)c2ccc(N3CCOCC3)cc21";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2176631";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169853";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"10.0"
"CHEMBL1807804";"";"None";"493.65";"0";"3.21";"21";"Cc1c2c(n3c1CCN(C(=O)[C@H](C)N)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O";"Inhibition";"'='";"68.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1810583";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806368";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"68.0"
"CHEMBL1807806";"";"None";"521.71";"1";"3.84";"23";"Cc1c2c(n3c1CCN(C(=O)[C@@H](N)C(C)C)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O";"Inhibition";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1810583";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1806368";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"60.0"
"CHEMBL1643783";"";"None";"434.46";"0";"3.18";"18";"CN([C@@H]1CCc2c(CC(=O)O)c3cccc(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1645656";"Inhibition of human CYP3A4-mediated degradation of testosterone to 6-beta-hydroxytestosterone at 10 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"12.0"
"CHEMBL1645023";"";"None";"412.49";"0";"3.16";"30";"COc1ccc(C(=O)N2CCN(c3ccc(C)cn3)CC2)cc1C#Cc1ccccn1";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1646001";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641557";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"24.0"
"CHEMBL1645011";"";"None";"381.48";"0";"3.75";"18";"Cc1ccc(N2CCN(C(=O)c3cccc(C#Cc4ccccc4)c3)CC2)nc1";"Inhibition";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1646001";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641557";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"45.0"
"CHEMBL1645016";"";"None";"381.48";"0";"3.75";"23";"Cc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1C#Cc1ccccc1";"Inhibition";"'='";"58.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1646001";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641557";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"58.0"
"CHEMBL1645012";"";"None";"397.48";"0";"3.45";"19";"COc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1C#Cc1ccccc1";"Inhibition";"'='";"61.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1646001";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641557";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"61.0"
"CHEMBL1824239";"";"None";"399.62";"0";"4.22";"9t";"CN1CCN([C@H]2CC[C@H](c3ccc(OCCCN4CCCCC4)cc3)CC2)CC1";"Inhibition";"'='";"20.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1827033";"Inhibition of CYP3A4 at 1 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821619";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"20.9"
"CHEMBL1824233";"";"None";"356.55";"0";"4.67";"5t";"c1cc([C@H]2CC[C@H](N3CCC3)CC2)ccc1OCCCN1CCCCC1";"Inhibition";"'='";"4.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1827033";"Inhibition of CYP3A4 at 1 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821619";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"4.2"
"CHEMBL380360";"";"None";"621.71";"1";"3.59";"15";"COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2CSc2ccc3c(c2)N(CC(=O)O)C(=O)CO3)cc1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL866267";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";""
"CHEMBL2029797";"";"None";"358.44";"1";"5.23";"24";"CC(C)CCn1ccc(-c2ccc(Oc3ccccc3)cc2)c(C#N)c1=O";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2033880";"Inhibition of CYP3A4 at 5 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029212";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"50.0"
"CHEMBL403553";"";"None";"442.53";"0";"1.84";"11";"CC#CCn1c(N2CCC[C@@H](N)C2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21";"Inhibition";"'>'";"50.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL925956";"Inhibition of CYP3A4";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145558";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"50.0"
"CHEMBL2419044";"";"None";"625.74";"1";"3.84";"32o";"Cc1ccccc1N1CC(C)(C)N([C@H]2CNC[C@@H](C(=O)N[C@H](CC(C)C)c3ccc(F)cn3)C2)CC1=O.O=C(O)/C=C/C(=O)O";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2424141";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417389";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"30.0"
"CHEMBL1683575";"";"None";"291.74";"0";"1.31";"5a";"Cc1c(C(=O)N=C(N)N)ncn1Cc1ccc(Cl)cc1";"Inhibition";"'<'";"1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1685372";"Inhibition of CYP3A4 at 3 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"1.0"
"CHEMBL3286556";"";"None";"282.39";"0";"2.36";"17, PF-4479745";"CNc1nc(Cc2ccccc2)nc2c1CCNC[C@@H]2C";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3294600";"Inhibition of CYP3A4 (unknown origin) at 10 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286089";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"11.0"
"CHEMBL5200705";"";"None";"411.88";"1";"6.13";"26";"FC1(F)CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1";"Inhibition";"'='";"59.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5164104";"Inhibition of CYP3A4 (unknown origin) using ketoconazole as substrate by luminescence method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154849";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"59.0"
"CHEMBL64018";"";"None";"495.02";"0";"4.90";"4c";"COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(Cl)cc3)c3ccccc3)CC2)cc1";"Inhibition";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL663579";"Inhibition of cytochrome P450 3A4 was determined at 2 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147532";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"90.0"
"CHEMBL1669800";"";"None";"478.45";"0";"3.85";"11b";"O=C(CO)Nc1cc(CSc2ncccc2C(=O)Nc2ccc(OC(F)(F)F)cc2)ccn1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1670282";"Inhibition of CYP3A4 at 10 uM using testosterone as substrate";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667827";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"17.0"
"CHEMBL1669805";"";"None";"535.55";"1";"3.83";"11g";"O=C(CNCCCO)Nc1cc(CSc2ncccc2C(=O)Nc2ccc(OC(F)(F)F)cc2)ccn1";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1670282";"Inhibition of CYP3A4 at 10 uM using testosterone as substrate";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667827";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"33.0"
"CHEMBL3782036";"";"None";"606.73";"2";"6.88";"13";"COCC(=O)Nc1cnccc1CCOc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc12";"Inhibition";"'='";"64.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3783193";"Inhibition of CYP3A4 (unknown origin) at 30 uM";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3779765";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"64.0"
"CHEMBL2087453";"";"None";"358.44";"0";"2.53";"18";"COc1ccc(-c2cc(NC(=O)CCCCN3CCOCC3)[nH]n2)cc1";"Inhibition";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2091627";"Inhibition of CYP3A4 using BFC as substrate at 3 uM after 30 mins by Gentest method";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086339";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"19.0"
"CHEMBL1209431";"";"None";"197.24";"0";"2.23";"11";"Nc1nccc(/C=C/c2ccccc2)n1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL1211453";"Inhibition of CYP3A4 up to 50 uM";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";""
"CHEMBL3925606";"";"None";"524.83";"2";"6.28";"16c";"O=C(Nc1ccc(F)c(C(F)(F)F)c1)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OCCO2";"Inhibition";"'='";"19.63";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3873588";"Inhibition of CYP3A4 in human liver microsomes at 10 uM after 20 mins in presence of NADPH by LC/MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3872236";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"19.63"
